"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 04, 2018","2,265.46","2,270.95","2,280.81","2,261.34","315.10M","-0.32%"
"Jul 05, 2018","2,257.55","2,264.74","2,274.74","2,243.90","346.88M","-0.35%"
"Jul 06, 2018","2,272.87","2,261.44","2,283.75","2,247.35","344.43M","0.68%"
"Jul 09, 2018","2,285.80","2,276.92","2,294.61","2,267.25","352.64M","0.57%"
"Jul 10, 2018","2,294.16","2,299.09","2,305.84","2,292.13","339.92M","0.37%"
"Jul 11, 2018","2,280.62","2,277.22","2,287.08","2,262.77","422.99M","-0.59%"
"Jul 12, 2018","2,285.06","2,285.93","2,298.56","2,277.73","364.41M","0.19%"
"Jul 13, 2018","2,310.90","2,293.07","2,313.80","2,293.07","291.56M","1.13%"
"Jul 16, 2018","2,301.99","2,312.26","2,317.84","2,299.79","297.12M","-0.39%"
"Jul 17, 2018","2,297.92","2,302.95","2,306.07","2,290.24","379.03M","-0.18%"
"Jul 18, 2018","2,290.11","2,313.78","2,319.39","2,287.10","402.77M","-0.34%"
"Jul 19, 2018","2,282.29","2,298.91","2,300.18","2,278.94","464.52M","-0.34%"
"Jul 20, 2018","2,289.19","2,281.36","2,293.34","2,269.55","353.24M","0.30%"
"Jul 23, 2018","2,269.31","2,289.61","2,289.61","2,264.42","334.29M","-0.87%"
"Jul 24, 2018","2,280.20","2,273.15","2,284.43","2,263.13","436.13M","0.48%"
"Jul 25, 2018","2,273.03","2,284.38","2,292.61","2,269.67","309.32M","-0.31%"
"Jul 26, 2018","2,289.06","2,284.51","2,297.16","2,276.54","303.33M","0.71%"
"Jul 27, 2018","2,294.99","2,292.33","2,295.27","2,284.44","262.14M","0.26%"
"Jul 30, 2018","2,293.51","2,290.18","2,296.91","2,283.29","206.50M","-0.06%"
"Jul 31, 2018","2,295.26","2,292.23","2,296.60","2,286.02","223.93M","0.08%"
"Aug 01, 2018","2,307.07","2,301.17","2,312.65","2,301.13","219.03M","0.51%"
"Aug 02, 2018","2,270.20","2,304.14","2,306.72","2,265.46","352.06M","-1.60%"
"Aug 03, 2018","2,287.68","2,278.33","2,288.93","2,272.94","270.49M","0.77%"
"Aug 06, 2018","2,286.50","2,288.51","2,300.38","2,283.26","244.55M","-0.05%"
"Aug 07, 2018","2,300.16","2,290.85","2,301.27","2,279.55","230.34M","0.60%"
"Aug 08, 2018","2,301.45","2,305.73","2,308.60","2,298.41","299.69M","0.06%"
"Aug 09, 2018","2,303.71","2,303.04","2,303.71","2,291.91","244.88M","0.10%"
"Aug 10, 2018","2,282.79","2,295.21","2,295.62","2,277.89","286.16M","-0.91%"
"Aug 13, 2018","2,248.45","2,266.43","2,271.82","2,238.55","335.38M","-1.50%"
"Aug 14, 2018","2,258.91","2,249.86","2,262.52","2,247.37","255.22M","0.47%"
"Aug 16, 2018","2,240.80","2,233.05","2,244.08","2,218.09","312.52M","-0.80%"
"Aug 17, 2018","2,247.05","2,244.61","2,250.92","2,240.14","238.38M","0.28%"
"Aug 20, 2018","2,247.88","2,257.35","2,264.42","2,245.06","271.60M","0.04%"
"Aug 21, 2018","2,270.06","2,248.04","2,272.86","2,244.59","294.34M","0.99%"
"Aug 22, 2018","2,273.33","2,273.68","2,280.31","2,268.91","269.27M","0.14%"
"Aug 23, 2018","2,282.60","2,282.57","2,282.88","2,268.06","338.39M","0.41%"
"Aug 24, 2018","2,293.21","2,276.16","2,295.22","2,271.35","347.29M","0.46%"
"Aug 27, 2018","2,299.30","2,297.32","2,302.87","2,289.41","307.04M","0.27%"
"Aug 28, 2018","2,303.12","2,312.14","2,314.60","2,299.45","276.89M","0.17%"
"Aug 29, 2018","2,309.03","2,304.66","2,309.88","2,300.21","268.21M","0.26%"
"Aug 30, 2018","2,307.35","2,313.11","2,320.85","2,305.46","286.93M","-0.07%"
"Aug 31, 2018","2,322.88","2,298.13","2,322.88","2,295.72","255.91M","0.67%"
"Sep 03, 2018","2,307.03","2,317.93","2,318.72","2,302.17","230.51M","-0.68%"
"Sep 04, 2018","2,315.72","2,308.96","2,317.74","2,302.17","277.01M","0.38%"
"Sep 05, 2018","2,291.77","2,310.90","2,315.43","2,288.01","358.19M","-1.03%"
"Sep 06, 2018","2,287.61","2,288.80","2,298.47","2,284.50","387.51M","-0.18%"
"Sep 07, 2018","2,281.58","2,278.08","2,286.82","2,264.90","357.56M","-0.26%"
"Sep 10, 2018","2,288.66","2,277.35","2,289.38","2,276.60","312.61M","0.31%"
"Sep 11, 2018","2,283.20","2,286.91","2,295.76","2,275.13","368.21M","-0.24%"
"Sep 12, 2018","2,282.92","2,286.28","2,289.66","2,271.00","336.83M","-0.01%"
"Sep 13, 2018","2,286.23","2,285.28","2,291.51","2,281.63","301.31M","0.14%"
"Sep 14, 2018","2,318.25","2,304.70","2,318.65","2,304.15","292.24M","1.40%"
"Sep 17, 2018","2,303.01","2,314.55","2,314.55","2,295.26","343.17M","-0.66%"
"Sep 18, 2018","2,308.98","2,287.73","2,310.97","2,287.42","309.24M","0.26%"
"Sep 19, 2018","2,308.46","2,319.22","2,319.22","2,301.79","350.95M","-0.02%"
"Sep 20, 2018","2,323.45","2,314.41","2,334.04","2,311.56","289.08M","0.65%"
"Sep 21, 2018","2,339.17","2,332.04","2,339.17","2,325.12","321.70M","0.68%"
"Sep 27, 2018","2,355.43","2,331.70","2,355.43","2,331.70","279.23M","0.70%"
"Sep 28, 2018","2,343.07","2,356.13","2,356.62","2,337.47","317.87M","-0.52%"
"Oct 01, 2018","2,338.88","2,349.64","2,352.11","2,333.32","278.31M","-0.18%"
"Oct 02, 2018","2,309.57","2,338.28","2,341.55","2,308.90","287.87M","-1.25%"
"Oct 04, 2018","2,274.49","2,311.06","2,311.06","2,270.22","309.50M","-1.52%"
"Oct 05, 2018","2,267.52","2,269.94","2,278.12","2,250.99","282.14M","-0.31%"
"Oct 08, 2018","2,253.83","2,258.73","2,273.71","2,253.83","214.64M","-0.60%"
"Oct 10, 2018","2,228.61","2,256.03","2,257.52","2,222.95","365.68M","-1.12%"
"Oct 11, 2018","2,129.67","2,176.16","2,186.69","2,129.67","411.92M","-4.44%"
"Oct 12, 2018","2,161.85","2,131.66","2,173.01","2,129.13","292.57M","1.51%"
"Oct 15, 2018","2,145.12","2,155.34","2,159.23","2,141.28","259.18M","-0.77%"
"Oct 16, 2018","2,145.12","2,156.00","2,161.76","2,140.19","222.51M","0.00%"
"Oct 17, 2018","2,167.51","2,169.44","2,182.77","2,159.37","275.16M","1.04%"
"Oct 18, 2018","2,148.31","2,158.80","2,168.01","2,146.61","321.76M","-0.89%"
"Oct 19, 2018","2,156.26","2,130.06","2,158.78","2,117.62","351.77M","0.37%"
"Oct 22, 2018","2,161.71","2,143.08","2,163.21","2,136.92","308.74M","0.25%"
"Oct 23, 2018","2,106.10","2,147.30","2,148.80","2,094.69","373.47M","-2.57%"
"Oct 24, 2018","2,097.58","2,119.19","2,121.36","2,092.10","399.73M","-0.40%"
"Oct 25, 2018","2,063.30","2,046.67","2,066.06","2,033.81","376.01M","-1.63%"
"Oct 26, 2018","2,027.15","2,066.57","2,066.57","2,008.86","449.20M","-1.75%"
"Oct 29, 2018","1,996.05","2,026.68","2,045.76","1,993.77","427.30M","-1.53%"
"Oct 30, 2018","2,014.69","1,985.95","2,028.84","1,985.95","441.58M","0.93%"
"Oct 31, 2018","2,029.69","2,022.84","2,030.50","2,006.63","373.03M","0.74%"
"Nov 01, 2018","2,024.46","2,035.11","2,054.22","2,023.43","343.81M","-0.26%"
"Nov 02, 2018","2,096.00","2,046.61","2,096.63","2,044.94","371.98M","3.53%"
"Nov 05, 2018","2,076.92","2,079.81","2,080.49","2,052.67","361.30M","-0.91%"
"Nov 06, 2018","2,089.62","2,085.81","2,092.61","2,068.59","315.82M","0.61%"
"Nov 07, 2018","2,078.69","2,090.32","2,107.63","2,072.48","485.22M","-0.52%"
"Nov 08, 2018","2,092.63","2,109.97","2,120.88","2,092.36","328.03M","0.67%"
"Nov 09, 2018","2,086.09","2,093.89","2,101.92","2,082.47","298.07M","-0.31%"
"Nov 12, 2018","2,080.44","2,065.92","2,087.24","2,065.52","295.53M","-0.27%"
"Nov 13, 2018","2,071.23","2,047.62","2,072.03","2,032.05","383.42M","-0.44%"
"Nov 14, 2018","2,068.05","2,071.41","2,075.12","2,060.86","339.05M","-0.15%"
"Nov 15, 2018","2,088.06","2,061.47","2,088.61","2,058.73","351.04M","0.97%"
"Nov 16, 2018","2,092.40","2,097.94","2,103.11","2,086.54","301.60M","0.21%"
"Nov 19, 2018","2,100.56","2,096.13","2,111.39","2,089.37","273.20M","0.39%"
"Nov 20, 2018","2,082.58","2,074.67","2,089.54","2,074.67","281.68M","-0.86%"
"Nov 21, 2018","2,076.55","2,057.07","2,077.49","2,049.76","267.90M","-0.29%"
"Nov 22, 2018","2,069.95","2,079.01","2,081.75","2,066.20","242.50M","-0.32%"
"Nov 23, 2018","2,057.48","2,073.26","2,075.91","2,047.96","227.20M","-0.60%"
"Nov 26, 2018","2,083.02","2,060.17","2,083.96","2,060.17","237.71M","1.24%"
"Nov 27, 2018","2,099.42","2,091.75","2,102.29","2,079.49","239.21M","0.79%"
"Nov 28, 2018","2,108.22","2,104.13","2,108.65","2,094.32","300.08M","0.42%"
"Nov 29, 2018","2,114.10","2,133.95","2,136.74","2,108.90","307.23M","0.28%"
"Nov 30, 2018","2,096.86","2,116.83","2,122.33","2,093.83","427.35M","-0.82%"
"Dec 03, 2018","2,131.93","2,127.78","2,136.64","2,113.60","436.59M","1.67%"
"Dec 04, 2018","2,114.35","2,125.67","2,128.94","2,105.45","507.52M","-0.82%"
"Dec 05, 2018","2,101.31","2,086.57","2,107.69","2,086.57","492.72M","-0.62%"
"Dec 06, 2018","2,068.69","2,094.62","2,094.62","2,064.00","537.41M","-1.55%"
"Dec 07, 2018","2,075.76","2,081.68","2,086.84","2,065.62","371.59M","0.34%"
"Dec 10, 2018","2,053.79","2,048.45","2,061.78","2,043.21","344.16M","-1.06%"
"Dec 11, 2018","2,052.97","2,058.16","2,060.94","2,047.17","273.93M","-0.04%"
"Dec 12, 2018","2,082.57","2,062.77","2,084.77","2,061.13","457.13M","1.44%"
"Dec 13, 2018","2,095.55","2,087.43","2,104.43","2,084.37","379.82M","0.62%"
"Dec 14, 2018","2,069.38","2,095.64","2,095.64","2,061.40","448.24M","-1.25%"
"Dec 17, 2018","2,071.09","2,071.21","2,075.93","2,065.51","444.52M","0.08%"
"Dec 18, 2018","2,062.11","2,057.39","2,074.31","2,054.26","429.53M","-0.43%"
"Dec 19, 2018","2,078.84","2,068.95","2,080.65","2,063.01","418.80M","0.81%"
"Dec 20, 2018","2,060.12","2,063.70","2,071.08","2,047.52","421.06M","-0.90%"
"Dec 21, 2018","2,061.49","2,052.70","2,061.51","2,049.76","311.39M","0.07%"
"Dec 24, 2018","2,055.01","2,050.38","2,059.94","2,046.18","285.28M","-0.31%"
"Dec 26, 2018","2,028.01","2,028.81","2,037.83","2,014.28","321.50M","-1.31%"
"Dec 27, 2018","2,028.44","2,032.09","2,035.57","2,021.39","398.02M","0.02%"
"Dec 28, 2018","2,041.04","2,036.70","2,046.97","2,035.41","352.68M","0.62%"
"Jan 02, 2019","2,010.00","2,050.55","2,053.45","2,004.27","326.37M","-1.52%"
"Jan 03, 2019","1,993.70","2,011.81","2,014.72","1,991.65","427.98M","-0.81%"
"Jan 04, 2019","2,010.25","1,992.40","2,011.56","1,984.53","408.99M","0.83%"
"Jan 07, 2019","2,037.10","2,034.24","2,048.06","2,030.90","440.19M","1.34%"
"Jan 08, 2019","2,025.27","2,038.68","2,042.70","2,023.59","397.83M","-0.58%"
"Jan 09, 2019","2,064.71","2,034.19","2,068.23","2,034.19","386.25M","1.95%"
"Jan 10, 2019","2,063.28","2,065.73","2,072.81","2,057.16","382.88M","-0.07%"
"Jan 11, 2019","2,075.57","2,070.36","2,076.99","2,063.99","380.06M","0.60%"
"Jan 14, 2019","2,064.52","2,070.49","2,073.94","2,059.46","432.89M","-0.53%"
"Jan 15, 2019","2,097.18","2,069.14","2,098.01","2,067.58","439.49M","1.58%"
"Jan 16, 2019","2,106.10","2,098.65","2,106.35","2,091.92","500.08M","0.43%"
"Jan 17, 2019","2,107.06","2,110.14","2,117.43","2,101.70","475.88M","0.05%"
"Jan 18, 2019","2,124.28","2,116.43","2,124.50","2,113.44","456.74M","0.82%"
"Jan 21, 2019","2,124.61","2,133.87","2,134.17","2,114.45","398.03M","0.02%"
"Jan 22, 2019","2,117.77","2,126.03","2,129.37","2,108.91","419.44M","-0.32%"
"Jan 23, 2019","2,127.78","2,108.72","2,131.05","2,106.74","408.60M","0.47%"
"Jan 24, 2019","2,145.03","2,127.88","2,145.08","2,125.48","413.65M","0.81%"
"Jan 25, 2019","2,177.73","2,147.92","2,178.01","2,146.64","410.00M","1.52%"
"Jan 28, 2019","2,177.30","2,184.41","2,188.15","2,169.17","371.62M","-0.02%"
"Jan 29, 2019","2,183.36","2,172.83","2,183.36","2,162.53","552.59M","0.28%"
"Jan 30, 2019","2,206.20","2,183.49","2,206.20","2,177.88","480.39M","1.05%"
"Jan 31, 2019","2,204.85","2,222.88","2,222.88","2,201.22","545.25M","-0.06%"
"Feb 01, 2019","2,203.46","2,211.93","2,218.78","2,201.41","479.38M","-0.06%"
"Feb 07, 2019","2,203.42","2,215.77","2,215.79","2,196.77","427.84M","-0.00%"
"Feb 08, 2019","2,177.05","2,192.01","2,192.48","2,171.96","391.03M","-1.20%"
"Feb 11, 2019","2,180.73","2,180.54","2,181.58","2,167.36","406.06M","0.17%"
"Feb 12, 2019","2,190.47","2,182.71","2,195.05","2,178.59","429.94M","0.45%"
"Feb 13, 2019","2,201.48","2,200.00","2,203.71","2,194.75","421.99M","0.50%"
"Feb 14, 2019","2,225.85","2,195.92","2,225.85","2,186.09","573.36M","1.11%"
"Feb 15, 2019","2,196.09","2,210.94","2,210.94","2,187.71","400.59M","-1.34%"
"Feb 18, 2019","2,210.89","2,207.36","2,217.32","2,203.00","314.37M","0.67%"
"Feb 19, 2019","2,205.63","2,208.96","2,213.87","2,193.34","389.09M","-0.24%"
"Feb 20, 2019","2,229.76","2,216.74","2,234.68","2,213.83","374.34M","1.09%"
"Feb 21, 2019","2,228.66","2,224.26","2,234.31","2,213.19","382.51M","-0.05%"
"Feb 22, 2019","2,230.50","2,222.32","2,230.50","2,217.08","409.31M","0.08%"
"Feb 25, 2019","2,232.56","2,241.13","2,241.76","2,224.64","339.23M","0.09%"
"Feb 26, 2019","2,226.60","2,230.37","2,235.70","2,221.76","331.96M","-0.27%"
"Feb 27, 2019","2,234.79","2,234.46","2,237.77","2,228.16","301.51M","0.37%"
"Feb 28, 2019","2,195.44","2,231.58","2,233.93","2,195.44","510.02M","-1.76%"
"Mar 04, 2019","2,190.66","2,210.97","2,216.02","2,188.56","373.17M","-0.22%"
"Mar 05, 2019","2,179.23","2,183.35","2,185.74","2,171.33","313.14M","-0.52%"
"Mar 06, 2019","2,175.60","2,177.11","2,179.01","2,168.46","328.94M","-0.17%"
"Mar 07, 2019","2,165.79","2,173.19","2,181.19","2,155.19","292.58M","-0.45%"
"Mar 08, 2019","2,137.44","2,152.80","2,159.67","2,137.44","313.31M","-1.31%"
"Mar 11, 2019","2,138.10","2,140.29","2,145.31","2,125.54","272.10M","0.03%"
"Mar 12, 2019","2,157.18","2,154.61","2,161.69","2,150.96","355.28M","0.89%"
"Mar 13, 2019","2,148.41","2,152.66","2,154.11","2,134.16","285.60M","-0.41%"
"Mar 14, 2019","2,155.68","2,154.35","2,158.34","2,142.31","341.01M","0.34%"
"Mar 15, 2019","2,176.11","2,152.96","2,181.77","2,152.59","387.14M","0.95%"
"Mar 18, 2019","2,179.49","2,179.69","2,183.90","2,172.34","257.95M","0.16%"
"Mar 19, 2019","2,177.62","2,183.03","2,183.76","2,171.05","319.70M","-0.09%"
"Mar 20, 2019","2,177.10","2,171.41","2,177.19","2,152.21","317.61M","-0.02%"
"Mar 21, 2019","2,184.88","2,183.11","2,200.32","2,173.70","342.75M","0.36%"
"Mar 22, 2019","2,186.95","2,192.72","2,195.42","2,178.77","333.62M","0.09%"
"Mar 25, 2019","2,144.86","2,158.80","2,159.25","2,143.70","307.07M","-1.92%"
"Mar 26, 2019","2,148.80","2,152.98","2,153.90","2,143.63","301.25M","0.18%"
"Mar 27, 2019","2,145.62","2,147.19","2,152.91","2,132.42","363.17M","-0.15%"
"Mar 28, 2019","2,128.10","2,131.25","2,136.40","2,120.93","288.04M","-0.82%"
"Mar 29, 2019","2,140.67","2,138.45","2,143.30","2,124.07","364.62M","0.59%"
"Apr 01, 2019","2,168.28","2,153.31","2,171.49","2,153.31","263.31M","1.29%"
"Apr 02, 2019","2,177.18","2,177.20","2,181.37","2,171.84","257.45M","0.41%"
"Apr 03, 2019","2,203.27","2,176.81","2,203.29","2,172.83","358.64M","1.20%"
"Apr 04, 2019","2,206.53","2,201.04","2,216.15","2,198.66","431.01M","0.15%"
"Apr 05, 2019","2,209.61","2,206.36","2,214.82","2,205.26","517.15M","0.14%"
"Apr 08, 2019","2,210.60","2,217.66","2,217.87","2,202.49","347.91M","0.04%"
"Apr 09, 2019","2,213.56","2,212.32","2,221.62","2,203.54","414.81M","0.13%"
"Apr 10, 2019","2,224.39","2,206.20","2,225.02","2,203.82","399.69M","0.49%"
"Apr 11, 2019","2,224.44","2,227.69","2,230.41","2,217.18","402.02M","0.00%"
"Apr 12, 2019","2,233.45","2,221.10","2,233.45","2,212.88","449.63M","0.41%"
"Apr 15, 2019","2,242.88","2,242.31","2,251.22","2,240.29","404.16M","0.42%"
"Apr 16, 2019","2,248.63","2,241.06","2,249.89","2,235.72","569.06M","0.26%"
"Apr 17, 2019","2,245.89","2,249.05","2,252.05","2,242.01","452.47M","-0.12%"
"Apr 18, 2019","2,213.77","2,248.80","2,250.11","2,210.43","573.34M","-1.43%"
"Apr 19, 2019","2,216.15","2,223.42","2,225.37","2,215.58","525.26M","0.11%"
"Apr 22, 2019","2,216.65","2,218.50","2,227.94","2,207.25","493.98M","0.02%"
"Apr 23, 2019","2,220.51","2,217.61","2,223.92","2,212.14","481.18M","0.17%"
"Apr 24, 2019","2,201.03","2,229.75","2,229.75","2,190.29","575.10M","-0.88%"
"Apr 25, 2019","2,190.50","2,195.47","2,200.89","2,187.44","441.14M","-0.48%"
"Apr 26, 2019","2,179.31","2,178.13","2,186.52","2,168.15","570.17M","-0.51%"
"Apr 29, 2019","2,216.43","2,183.41","2,216.43","2,181.82","380.82M","1.70%"
"Apr 30, 2019","2,203.59","2,213.43","2,215.77","2,186.33","381.41M","-0.58%"
"May 02, 2019","2,212.75","2,192.94","2,217.03","2,191.30","369.06M","0.42%"
"May 03, 2019","2,196.32","2,209.44","2,211.36","2,192.36","617.88M","-0.74%"
"May 07, 2019","2,176.99","2,172.39","2,179.51","2,160.44","484.10M","-0.88%"
"May 08, 2019","2,168.01","2,151.34","2,179.34","2,151.34","456.33M","-0.41%"
"May 09, 2019","2,102.01","2,159.79","2,164.98","2,102.01","743.51M","-3.04%"
"May 10, 2019","2,108.04","2,118.42","2,124.92","2,090.39","714.77M","0.29%"
"May 13, 2019","2,079.01","2,091.80","2,101.09","2,077.72","505.75M","-1.38%"
"May 14, 2019","2,081.84","2,060.24","2,093.41","2,056.74","696.20M","0.14%"
"May 15, 2019","2,092.78","2,081.92","2,100.01","2,076.46","577.79M","0.53%"
"May 16, 2019","2,067.69","2,094.88","2,095.58","2,062.44","745.16M","-1.20%"
"May 17, 2019","2,055.80","2,081.57","2,082.83","2,053.79","537.38M","-0.58%"
"May 20, 2019","2,055.71","2,066.53","2,077.10","2,051.69","640.20M","-0.00%"
"May 21, 2019","2,061.25","2,056.95","2,076.47","2,053.69","526.86M","0.27%"
"May 22, 2019","2,064.86","2,068.65","2,070.80","2,048.01","509.97M","0.18%"
"May 23, 2019","2,059.59","2,063.25","2,065.86","2,046.82","509.27M","-0.26%"
"May 24, 2019","2,045.31","2,047.30","2,057.38","2,035.98","480.65M","-0.69%"
"May 27, 2019","2,044.21","2,044.25","2,055.13","2,035.87","351.62M","-0.05%"
"May 28, 2019","2,048.83","2,044.77","2,058.42","2,038.52","494.48M","0.23%"
"May 29, 2019","2,023.32","2,046.71","2,046.71","2,016.25","380.89M","-1.25%"
"May 30, 2019","2,038.80","2,024.33","2,040.66","2,023.91","461.85M","0.77%"
"May 31, 2019","2,041.74","2,029.03","2,048.90","2,022.97","439.18M","0.14%"
"Jun 03, 2019","2,067.85","2,031.03","2,070.58","2,029.17","387.14M","1.28%"
"Jun 04, 2019","2,066.97","2,066.78","2,072.19","2,060.98","435.99M","-0.04%"
"Jun 05, 2019","2,069.11","2,084.16","2,086.49","2,065.71","380.16M","0.10%"
"Jun 07, 2019","2,072.33","2,070.78","2,081.16","2,057.97","368.39M","0.16%"
"Jun 10, 2019","2,099.49","2,087.37","2,099.65","2,075.51","457.64M","1.31%"
"Jun 11, 2019","2,111.81","2,096.09","2,114.57","2,094.60","550.74M","0.59%"
"Jun 12, 2019","2,108.75","2,111.66","2,118.89","2,104.41","693.51M","-0.14%"
"Jun 13, 2019","2,103.15","2,104.46","2,108.01","2,081.92","553.39M","-0.27%"
"Jun 14, 2019","2,095.41","2,096.32","2,103.02","2,087.47","473.37M","-0.37%"
"Jun 17, 2019","2,090.73","2,091.71","2,103.59","2,087.25","561.55M","-0.22%"
"Jun 18, 2019","2,098.71","2,089.31","2,103.02","2,089.31","600.96M","0.38%"
"Jun 19, 2019","2,124.78","2,119.54","2,126.74","2,117.64","862.98M","1.24%"
"Jun 20, 2019","2,131.29","2,121.78","2,131.77","2,120.42","1.01B","0.31%"
"Jun 21, 2019","2,125.62","2,132.38","2,132.68","2,120.15","692.03M","-0.27%"
"Jun 24, 2019","2,126.33","2,130.32","2,134.48","2,123.88","669.64M","0.03%"
"Jun 25, 2019","2,121.64","2,125.74","2,136.24","2,115.11","643.00M","-0.22%"
"Jun 26, 2019","2,121.85","2,120.20","2,128.25","2,115.72","736.85M","0.01%"
"Jun 27, 2019","2,134.32","2,120.73","2,141.27","2,118.22","644.90M","0.59%"
"Jun 28, 2019","2,130.62","2,135.06","2,139.24","2,123.97","537.27M","-0.17%"
"Jul 01, 2019","2,129.74","2,147.24","2,147.24","2,126.87","412.29M","-0.04%"
"Jul 02, 2019","2,122.02","2,122.07","2,130.86","2,112.52","460.83M","-0.36%"
"Jul 03, 2019","2,096.02","2,120.75","2,127.71","2,093.32","522.71M","-1.23%"
"Jul 04, 2019","2,108.73","2,102.36","2,108.80","2,088.97","446.93M","0.61%"
"Jul 05, 2019","2,110.59","2,111.00","2,115.43","2,096.23","459.39M","0.09%"
"Jul 08, 2019","2,064.17","2,091.91","2,092.54","2,063.78","515.95M","-2.20%"
"Jul 09, 2019","2,052.03","2,070.35","2,075.30","2,052.03","440.12M","-0.59%"
"Jul 10, 2019","2,058.78","2,061.55","2,068.20","2,056.48","355.68M","0.33%"
"Jul 11, 2019","2,080.58","2,070.59","2,088.24","2,070.21","376.68M","1.06%"
"Jul 12, 2019","2,086.66","2,083.53","2,090.43","2,077.35","403.94M","0.29%"
"Jul 15, 2019","2,082.48","2,083.39","2,088.34","2,073.10","463.52M","-0.20%"
"Jul 16, 2019","2,091.87","2,084.46","2,096.67","2,078.74","682.80M","0.45%"
"Jul 17, 2019","2,072.92","2,079.91","2,080.01","2,063.49","761.63M","-0.91%"
"Jul 18, 2019","2,066.55","2,068.66","2,073.20","2,061.33","446.64M","-0.31%"
"Jul 19, 2019","2,094.36","2,080.21","2,096.73","2,076.51","394.90M","1.35%"
"Jul 22, 2019","2,093.34","2,090.35","2,099.34","2,087.51","332.63M","-0.05%"
"Jul 23, 2019","2,101.45","2,095.76","2,106.39","2,095.38","648.12M","0.39%"
"Jul 24, 2019","2,082.30","2,097.16","2,105.68","2,080.66","851.39M","-0.91%"
"Jul 25, 2019","2,074.48","2,085.67","2,088.81","2,061.08","598.63M","-0.38%"
"Jul 26, 2019","2,066.26","2,063.35","2,068.16","2,054.64","589.07M","-0.40%"
"Jul 29, 2019","2,029.48","2,059.13","2,063.13","2,025.01","608.67M","-1.78%"
"Jul 30, 2019","2,038.68","2,035.32","2,044.59","2,032.61","547.03M","0.45%"
"Jul 31, 2019","2,024.55","2,036.46","2,041.16","2,010.95","589.39M","-0.69%"
"Aug 01, 2019","2,017.34","2,015.09","2,032.23","2,009.33","461.74M","-0.36%"
"Aug 02, 2019","1,998.13","1,995.31","2,005.31","1,987.12","438.54M","-0.95%"
"Aug 05, 2019","1,946.98","1,985.93","1,987.64","1,945.39","639.60M","-2.56%"
"Aug 06, 2019","1,917.50","1,900.36","1,948.53","1,891.81","739.59M","-1.51%"
"Aug 07, 2019","1,909.71","1,925.33","1,929.29","1,901.61","760.78M","-0.41%"
"Aug 08, 2019","1,920.61","1,926.28","1,937.95","1,915.81","777.16M","0.57%"
"Aug 09, 2019","1,937.75","1,940.06","1,946.94","1,936.14","654.34M","0.89%"
"Aug 12, 2019","1,942.29","1,941.53","1,949.19","1,933.25","427.14M","0.23%"
"Aug 13, 2019","1,925.83","1,928.76","1,937.68","1,923.58","660.04M","-0.85%"
"Aug 14, 2019","1,938.37","1,946.18","1,952.22","1,937.23","699.59M","0.65%"
"Aug 16, 2019","1,927.17","1,921.49","1,927.70","1,911.72","421.68M","-0.58%"
"Aug 19, 2019","1,939.90","1,936.64","1,943.09","1,931.44","481.02M","0.66%"
"Aug 20, 2019","1,960.25","1,942.99","1,964.16","1,937.53","463.60M","1.05%"
"Aug 21, 2019","1,964.65","1,954.57","1,971.12","1,954.47","391.57M","0.22%"
"Aug 22, 2019","1,951.01","1,966.60","1,967.96","1,951.01","435.56M","-0.69%"
"Aug 23, 2019","1,948.30","1,942.42","1,953.85","1,940.60","381.09M","-0.14%"
"Aug 26, 2019","1,916.31","1,915.34","1,924.49","1,909.92","324.85M","-1.64%"
"Aug 27, 2019","1,924.60","1,928.98","1,937.42","1,919.28","427.04M","0.43%"
"Aug 28, 2019","1,941.09","1,929.96","1,943.62","1,926.43","284.34M","0.86%"
"Aug 29, 2019","1,933.41","1,943.55","1,947.15","1,928.49","285.10M","-0.40%"
"Aug 30, 2019","1,967.79","1,951.66","1,971.21","1,951.30","317.73M","1.78%"
"Sep 02, 2019","1,969.19","1,961.19","1,973.25","1,958.59","262.15M","0.07%"
"Sep 03, 2019","1,965.69","1,966.50","1,976.37","1,960.15","342.08M","-0.18%"
"Sep 04, 2019","1,988.53","1,962.43","1,988.53","1,962.08","348.72M","1.16%"
"Sep 05, 2019","2,004.75","1,993.62","2,015.39","1,992.51","488.07M","0.82%"
"Sep 06, 2019","2,009.13","2,016.11","2,017.20","2,005.69","384.44M","0.22%"
"Sep 09, 2019","2,019.55","2,013.38","2,029.80","2,013.28","511.82M","0.52%"
"Sep 10, 2019","2,032.08","2,024.79","2,034.28","2,021.58","504.39M","0.62%"
"Sep 11, 2019","2,049.20","2,043.72","2,050.80","2,040.04","429.08M","0.84%"
"Sep 16, 2019","2,062.22","2,056.26","2,062.22","2,044.80","493.52M","0.64%"
"Sep 17, 2019","2,062.33","2,058.72","2,066.33","2,055.17","508.00M","0.01%"
"Sep 18, 2019","2,070.73","2,064.42","2,075.63","2,058.52","613.15M","0.41%"
"Sep 19, 2019","2,080.35","2,070.53","2,089.81","2,070.53","493.04M","0.46%"
"Sep 20, 2019","2,091.52","2,080.86","2,092.37","2,077.30","589.92M","0.54%"
"Sep 23, 2019","2,091.70","2,087.70","2,095.54","2,085.60","420.95M","0.01%"
"Sep 24, 2019","2,101.04","2,090.19","2,101.63","2,085.91","535.77M","0.45%"
